OBJECTID,Length,WFPI_Cm_20210701,WFPI_Cm_20210702,WFPI_Cm_20210703,WFPI_Cm_20210704,WFPI_Cm_20210705,WFPI_Cm_20210706,WFPI_Cm_20210707,WFPI_Cm_20210708,WFPI_Cm_20210709,WFPI_Cm_20210710,WFPI_Cm_20210711,WFPI_Cm_20210712,WFPI_Cm_20210713,WFPI_Cm_20210714,WFPI_Cm_20210715,WFPI_Cm_20210716,WFPI_Cm_20210717,WFPI_Cm_20210718,WFPI_Cm_20210719,WFPI_Cm_20210720,WFPI_Cm_20210721,WFPI_Cm_20210722,WFPI_Cm_20210723,WFPI_Cm_20210724,WFPI_Cm_20210725,WFPI_Cm_20210726,WFPI_Cm_20210727,WFPI_Cm_20210728,WFPI_Cm_20210729,WFPI_Cm_20210730,WFPI_Cm_20210731,WFPI_Cm_20210801,WFPI_Cm_20210802,WFPI_Cm_20210803,WFPI_Cm_20210804,WFPI_Cm_20210805,WFPI_Cm_20210806,WFPI_Cm_20210807,WFPI_Cm_20210808,WFPI_Cm_20210809,WFPI_Cm_20210810,WFPI_Cm_20210811,WFPI_Cm_20210812,WFPI_Cm_20210813,WFPI_Cm_20210814,WFPI_Cm_20210815,WFPI_Cm_20210816,WFPI_Cm_20210817,WFPI_Cm_20210818,WFPI_Cm_20210819,WFPI_Cm_20210820,WFPI_Cm_20210821,WFPI_Cm_20210822,WFPI_Cm_20210823,WFPI_Cm_20210824,WFPI_Cm_20210825,WFPI_Cm_20210826,WFPI_Cm_20210827,WFPI_Cm_20210828,WFPI_Cm_20210829,WFPI_Cm_20210830,WFPI_Cm_20210831
3841,0.647659929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3842,0.647687406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843,0.647714837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3844,0.647742264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3845,0.64776972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3846,0.647797111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3847,0.64782453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3848,0.647851946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3849,0.647220652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3850,0.647248131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3851,0.647275638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3852,0.64730308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3853,0.167337667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3854,0.646945736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3855,0.646973213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856,0.647000718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3857,0.647028219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3858,0.647055718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3859,0.647083214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3860,0.647110738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3861,0.647138198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3862,0.647165685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3863,0.64719317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3864,0.747794687,51.81177996526697,54.80915566573696,54.80915566573696,54.80915566573696,53.95276260845982,50.52719037935126,54.80915566573696,52.66817302254411,48.38620773615841,49.67079732207412,46.24522509296556,59.09112095212266,53.09636955118268,53.09636955118268,55.6655487230141,52.23997649390554,48.38620773615841,41.963259806579856,48.38620773615841,42.39145633521843,50.52719037935126,50.52719037935126,48.81440426479698,48.81440426479698,48.38620773615841,29.9737570046999,39.39408063474844,40.67867022066415,43.67604592113414,45.81702856432699,47.1016181502427,53.95276260845982,49.67079732207412,44.53243897841128,48.81440426479698,53.95276260845982,53.09636955118268,50.955386907989826,54.80915566573696,51.81177996526697,48.81440426479698,42.819652863857,46.24522509296556,47.52981467888127,42.819652863857,48.38620773615841,51.81177996526697,50.955386907989826,46.67342162160413,39.39408063474844,39.39408063474844,43.24784939249557,41.10686674930272,38.96588410610987,42.819652863857,42.819652863857,43.67604592113414,47.1016181502427,42.39145633521843,42.39145633521843,50.955386907989826,49.24260079343555
3865,0.66227997,136.6783785529235,142.05941707862917,124.8400937963711,136.6783785529235,134.52596314264125,117.30663986038317,117.30663986038317,125.91630150151222,117.30663986038317,121.6114706809477,129.1449246169356,123.76388609122996,111.92560133467752,118.3828475655243,113.00180903981865,113.00180903981865,107.620770514113,96.85869346270171,114.07801674495978,111.92560133467752,107.620770514113,113.00180903981865,116.23043215524204,129.1449246169356,111.92560133467752,79.63937018044362,99.01110887298397,116.23043215524204,109.77318592439526,107.620770514113,111.92560133467752,125.91630150151222,125.91630150151222,132.373547732359,134.52596314264125,135.6021708477824,125.91630150151222,124.8400937963711,132.373547732359,124.8400937963711,107.620770514113,97.93490116784284,107.620770514113,111.92560133467752,119.45905527066543,115.15422445010091,111.92560133467752,107.620770514113,81.79178559072588,104.39214739868962,86.0966164112904,83.94420100100814,95.78248575756058,109.77318592439526,121.6114706809477,123.76388609122996,123.76388609122996,131.29734002721787,131.29734002721787,116.23043215524204,111.92560133467752,107.620770514113
3866,0.747868983,133.28777844117502,137.3590587585564,122.0107899483132,134.46247171777475,132.86237738991463,117.60015893643289,116.42546565983315,123.05398232349722,115.42287309675638,122.54738164802231,127.78850450945646,131.73796469668935,120.46097620382751,128.8413776559077,120.58762637269625,131.56010592784028,116.68844676883782,113.244659240474,121.80291946140323,119.45838364075074,124.48104792122858,120.67367672945772,121.05362723606392,134.72060209423248,119.45838364075074,83.83008282909492,114.67265285481119,124.31955599557868,118.11644038317502,115.68585420576105,118.36974072091247,133.16571943883542,126.14781036948906,132.4369763386542,126.07236880060066,137.1714985246134,127.32250364608879,124.93251728078206,132.4369763386542,126.67955133665123,112.6780765165307,102.65698092448311,112.6780765165307,127.42308550666328,126.04630049230757,120.09648521764137,112.35418534245177,110.67289139037713,83.42499203080152,104.84972628457965,88.37221474239092,93.64817936060624,96.12997413800053,108.09051475240719,109.48366660996324,119.70685393976794,115.18018154689197,124.9479768012021,124.9479768012021,110.94165124853461,128.33962771297973,104.713374650617
3867,0.747867175,151.3547024848951,156.83366397225197,140.3967795101814,153.48653668422006,150.41787619792615,134.89753284647344,132.7656986471486,140.6752463119194,133.3632026033266,140.6752463119194,145.5364186667473,139.45995322321244,128.80078222658773,137.00908186944753,128.80078222658773,140.6752463119194,125.15490296046681,123.02306876114189,130.0160753152947,128.80078222658773,134.89753284647344,130.0160753152947,130.0160753152947,144.32112557804032,128.80078222658773,92.60017119076568,125.15490296046681,133.3632026033266,127.58548913788076,125.15490296046681,127.58548913788076,141.89053940062638,140.0980275320924,146.79228210815626,139.48023839956343,151.3547024848951,142.22986173141737,139.48023839956343,146.79228210815626,137.32811902388738,125.15490296046681,113.59947602957513,125.15490296046681,140.6752463119194,137.32811902388738,131.55040555844164,127.58548913788076,126.34991087282279,98.65635145794954,120.27344542928796,103.5378089891284,110.82956752137022,110.8498526977212,127.28673715979177,127.28673715979177,139.45995322321244,132.4669466690595,143.42486964377335,143.42486964377335,127.90452629232075,138.56369728894546,112.38418294086814
3868,0.747865366,143.7236667253656,143.78936380041975,135.40899832608318,145.45041455229492,142.76645451927297,135.40899832608318,134.70515978030062,139.75871643093345,134.57847295014557,139.24726179036017,143.59697989521055,139.054877885151,130.93259339107775,138.7358071497868,131.44404803165114,139.75871643093345,129.33253239430346,123.51414744278705,132.65934121800706,131.44404803165114,134.3860890449364,132.1478865774337,132.1478865774337,138.29004958426754,131.44404803165114,101.95779694445389,127.28671383200992,134.57847295014557,129.7173002047218,127.28671383200992,130.22875484529519,140.9740096172894,134.19370513972723,139.054877885151,134.89754368550967,142.70075744421882,135.92045296665657,134.3860890449364,139.054877885151,138.35103933936844,128.3095943372986,118.58724884645105,127.28662750443567,135.6668490994819,136.8166754176483,131.9555026722245,130.22875484529519,131.12497729628691,110.65737703344504,126.07142064565397,112.89557950094775,119.67588397851004,117.56436834116236,127.99055237779248,127.99055237779248,137.00905932285747,132.97841195337128,135.6670793063465,138.7358071497868,128.30962311315668,135.40899832608318,120.4407122793935
3869,0.747863618,148.0076453199153,143.14647296508605,138.2853006102568,150.4382314973299,138.54341211263323,136.1128259352186,136.1128259352186,139.75870520134055,132.46694666909667,138.54341211263323,142.18929137875514,139.75870520134055,128.82106740297476,137.32811902392592,130.03636049168207,139.75870520134055,130.03636049168207,117.88342960460898,131.25165358038936,130.03636049168207,133.68223975780398,130.03636049168207,130.03636049168207,131.25165358038936,130.03636049168207,98.43874018529203,125.17518813685282,132.46694666909667,127.60577431426745,125.17518813685282,128.82106740297476,140.97399829004786,137.7941657465622,143.3794963264041,137.7941657465622,147.02537559252605,140.2247519239768,136.57887265785487,143.3794963264041,139.75870520134055,127.60577431426745,117.88342960460898,125.17518813685282,130.03636049168207,136.1128259352186,131.25165358038936,128.82106740297476,127.60577431426745,105.73049871753588,123.95989504814551,109.37637798365782,115.45284342719435,115.45284342719435,126.62350458687831,126.62350458687831,136.34584929653678,135.1305562078295,132.20883516672023,138.7764354739514,129.05409076429294,137.56114238524412,124.68405327315831
3870,0.747861748,138.23869713409613,134.31438751067338,129.45321515584547,140.66928331151007,122.61674567870773,120.18615950129379,120.18615950129379,123.8320387674147,117.477142966578,122.61674567870773,126.26262494482864,139.75870520130132,128.8210674029386,137.32811902388738,130.03636049164558,139.75870520130132,130.03636049164558,117.8834296045759,131.25165358035252,115.98341952056919,118.69243605528497,115.98341952056919,115.98341952056919,117.19871260927616,115.98341952056919,89.07011287121352,113.93283535995667,120.28773116079338,115.4265588059655,113.93241637961319,116.64185189467247,127.85792005033706,115.40027418476855,120.53987689689828,115.40027418476855,123.24889343161408,117.83086036218249,114.18498109606158,120.53987689689828,134.13752881287112,122.92146065720652,113.19911594755074,120.49087447979258,125.35204683462047,130.4916495467502,126.56733992332744,123.19989101450835,121.98459792580138,101.04618506048101,119.27558139108561,104.69206432660192,109.83166703873167,110.7685297701368,110.74224514893984,110.74224514893984,118.59086439578537,117.3755713070784,114.94498512966446,121.02145057319932,112.23596859494867,111.37439290184618,100.81675712028488
3871,0.747859939,150.69752638858103,143.60294205731316,139.89133805753423,152.98113085170542,137.10584285256257,132.52310167934024,134.6752566751486,136.0219992311716,128.7959654325877,137.10584285256257,140.75172211868352,140.908273556351,132.2697724680862,137.32811902388738,132.33549720174418,139.75870520130132,133.48506555679316,127.07997644496832,132.40122193540216,129.0504894867763,134.78279901504794,129.0504894867763,129.0504894867763,130.2657825754833,131.34962619687428,97.78149284868496,124.38649133292242,132.76209348655524,127.90092113172734,127.83519639806934,130.2657825754833,141.20342037384606,141.76624526065294,144.32828090538288,144.0653819707509,149.20498550718438,141.8976947279689,136.0996604660396,145.47784926043184,141.663493509452,128.42671900099128,118.7043742913355,124.84656446852836,130.85730517840526,136.86804588828213,130.92302991206324,131.87542406613824,128.3609942673333,107.70101175931474,119.03299795962546,112.49645938048464,116.20806338026357,115.12421975887257,120.6748873331435,127.57229746343738,137.1631927057772,134.79833126202124,134.66688179470526,132.69636875289726,134.53543232738926,138.34860468945317,127.47669162474838
3872,0.747858129,137.9709929672623,131.39861299400144,128.11242300737098,139.18628605596928,120.77167800391288,116.76610945830151,116.90233470853711,117.75793851775362,112.62431566245456,118.61354232697012,122.25942159309102,140.61430901051781,133.90570378702137,137.32811902388738,133.5460145075309,141.19746231926317,134.76130759623786,127.96546359372209,132.82663594854998,118.88599282744129,123.38747590277869,120.68443922489358,118.52630354795082,121.5400430341101,122.03595756383615,94.12246883137888,119.06047038547987,128.28690056540955,124.14510676956262,124.14510676956262,126.57569294697656,136.4342629068679,129.41495487509724,131.12616249353025,131.48585177302073,136.84293865757462,130.13433343407817,124.55378252026938,133.4205234207086,135.3551950683965,124.50479604905308,114.78245133939733,121.21860606242264,126.93538222646703,130.13433343407817,124.4175572700338,129.22974315364536,125.22417460803399,104.56419210001553,117.30027629583056,110.14474301382432,114.15031155943569,111.85595063225736,117.21303751681127,124.14510676956262,132.06900508176605,129.27872962486165,129.6384189043521,126.48845416795726,129.6384189043521,125.32214755046658,114.02482047261341
3873,0.747856319,130.0532040242881,124.04723574557626,121.61664937286437,131.8408949772881,126.83872692572854,120.8327586470167,118.40217227430482,117.82977450766079,117.82977450766079,118.40217227430482,122.04805183337265,140.3311141975777,137.32813005822157,137.32813005822157,136.11283687186562,144.61988917635722,137.32813005822157,128.82107775372998,133.68225049915372,109.5342151623728,114.3248902547287,116.7554766274406,108.31892197601687,116.7554766274406,115.54018344108465,90.7240030582886,113.67357829291579,125.18361473676333,122.75302836405145,122.75302836405145,125.18361473676333,133.04777162154303,118.03285092476342,118.03285092476342,119.24814411111936,123.46642143683124,120.46343729747531,112.5992804126956,123.46642143683124,128.25709652918715,122.82352601711932,111.95638499298369,120.39293964440743,125.2541123898312,121.60823283076337,116.17466231869557,128.9704896019669,123.5369190898991,102.30453715520402,119.89103953083128,109.59629627333968,115.0298667854075,109.59629627333968,112.6697780657635,119.31864176418725,122.96452132325507,118.74624399754322,119.96153718389917,115.10036443847537,119.96153718389917,117.97076981379655,103.52824688366096
3874,0.74785457,126.78820577455991,120.28155443962471,118.63607545951737,128.43368475466724,112.65627622304112,107.71983928271911,105.28925310530516,104.85906721390481,104.85906721390481,105.28925310530516,108.15002517411946,119.7761039627302,116.91533189391589,116.91533189391589,115.70003880520892,123.4219832288511,116.91533189391589,109.9784946675803,114.05455982510159,99.77210110259452,104.27835215151615,106.70893832893009,99.34191521119413,106.70893832893009,105.49364524022312,82.7365962391325,104.33221511544583,114.12982441059572,112.48434543048839,112.48434543048839,114.12982441059572,121.85176883423792,102.05215810902017,102.05215810902017,103.26745119772714,107.34351635524843,104.48274428643411,97.54590706009853,107.34351635524843,122.84126816646246,116.76480272292761,106.96719342777772,115.11932374282028,119.19538890034156,116.33461683152726,111.043258585299,130.2621542481281,124.18568880459324,103.0955204051744,121.32491673577894,110.38727893741623,116.46374438095106,110.38727893741623,101.04125715523116,107.54790849016638,110.40868055898068,106.3326154014594,107.54790849016638,103.47184333264511,107.54790849016638,111.84976740417005,97.9760929514989
3875,0.747852699,128.98733770362725,124.90650731682729,122.69339669975288,133.19608337743657,139.04222301466007,135.39634374853918,131.9679400427578,128.97448745765544,128.97448745765544,130.97012251439034,133.40070869180428,135.10215816084127,141.65192973873437,138.65847715363202,140.4366366500274,141.74149001206453,131.6737544550599,123.60165395479015,134.23225591948318,122.77010672711125,121.42689835139493,123.85748452880887,115.78538402853913,123.85748452880887,126.63346155357168,96.08486403520891,114.53173592615298,126.0322401322041,134.79512232717158,129.80603468533434,130.0235102456739,134.32181619281337,126.63346155357168,124.6378264968368,125.85311958554377,131.49463390839958,131.05968278772053,125.98103487255311,132.492451436767,136.18953596253888,123.12834782043193,113.62347867111569,120.9152372033575,125.55893399784586,122.13053029206448,117.2693579372366,135.3708389808318,129.29437353729693,107.63657350091103,117.8834296045759,115.92614956152028,117.01352736321789,112.93269697641794,120.08368997567861,127.1579729475809,120.60820136968782,118.9579571603018,122.16888530574367,116.52737098288787,121.17106777737622,123.1667028341111,115.00504206051122
3876,0.747850888,135.98706066925843,131.33860039174922,129.9477525760583,140.8482330240865,150.3721588713465,146.5183319328808,143.32550536178397,138.6398877339398,138.6398877339398,141.07047391135382,143.50106008876787,139.51836458359628,146.77773017047733,143.33979857670104,145.77038475411496,145.56243708177033,134.6247992834076,126.11774766245881,138.27067854952853,133.42760592514392,130.9970197477299,133.63555359748855,124.12592096515127,133.42760592514392,138.1132235529881,88.48177715234009,120.19777932601568,131.9348148683966,144.46171934484684,137.62777791260316,137.62777791260316,142.484185862457,125.00535570427208,122.36682185451342,123.79006261556506,129.65858038675552,129.24268504206628,125.00535570427208,130.87387347546255,150.5467557088715,134.9606576329991,123.44109857291127,132.94596680027433,137.5991914827578,133.53741687194747,126.67108249434308,149.8121438555752,141.73051638926376,119.8923981428724,126.94381605740915,127.94639706879732,129.19408310286508,123.92177980832189,125.76663820849112,132.05581572934994,124.96724046447338,122.33347101969379,125.97935028581485,119.69493716993513,124.97200486945245,141.0228298616115,132.93643799032586
3877,0.747849077,127.55863951134532,123.4920990638071,127.55863951134532,132.84047314523949,139.24422100737922,133.54172648501466,139.24422100737922,128.6805537395909,128.6805537395909,131.1111401123028,133.54172648501466,137.51488797444253,138.3095202723281,135.8789338996162,138.3095202723281,137.09422708597214,125.73592752029826,117.22887521580665,129.8024679678365,130.59710026572202,128.16651389301015,131.81239345207797,123.30534114758638,130.59710026572202,140.74010664504,81.23742999265386,109.65652364636614,120.22019091415447,129.14790410711646,130.3631972934724,130.3631972934724,136.06569181583694,130.69047922383243,127.04459966476458,129.47518603747648,134.7570196713706,131.90577241018838,130.69047922383243,135.97231285772656,138.3562097513833,123.35203062664155,114.42431743367956,123.35203062664155,126.9979101857094,120.50078336545928,115.63961062003551,147.51782591659492,141.0206990963448,125.22188767371753,125.22188767371753,125.22188767371753,132.5136467918532,125.22188767371753,129.05452514900608,136.76694515561212,130.26981833536203,126.6239387762942,130.26981833536203,122.97805921722636,130.26981833536203,131.1111401123028,124.61401329205268
