OBJECTID,Length,WFPI_Cm_20210701,WFPI_Cm_20210702,WFPI_Cm_20210703,WFPI_Cm_20210704,WFPI_Cm_20210705,WFPI_Cm_20210706,WFPI_Cm_20210707,WFPI_Cm_20210708,WFPI_Cm_20210709,WFPI_Cm_20210710,WFPI_Cm_20210711,WFPI_Cm_20210712,WFPI_Cm_20210713,WFPI_Cm_20210714,WFPI_Cm_20210715,WFPI_Cm_20210716,WFPI_Cm_20210717,WFPI_Cm_20210718,WFPI_Cm_20210719,WFPI_Cm_20210720,WFPI_Cm_20210721,WFPI_Cm_20210722,WFPI_Cm_20210723,WFPI_Cm_20210724,WFPI_Cm_20210725,WFPI_Cm_20210726,WFPI_Cm_20210727,WFPI_Cm_20210728,WFPI_Cm_20210729,WFPI_Cm_20210730,WFPI_Cm_20210731,WFPI_Cm_20210801,WFPI_Cm_20210802,WFPI_Cm_20210803,WFPI_Cm_20210804,WFPI_Cm_20210805,WFPI_Cm_20210806,WFPI_Cm_20210807,WFPI_Cm_20210808,WFPI_Cm_20210809,WFPI_Cm_20210810,WFPI_Cm_20210811,WFPI_Cm_20210812,WFPI_Cm_20210813,WFPI_Cm_20210814,WFPI_Cm_20210815,WFPI_Cm_20210816,WFPI_Cm_20210817,WFPI_Cm_20210818,WFPI_Cm_20210819,WFPI_Cm_20210820,WFPI_Cm_20210821,WFPI_Cm_20210822,WFPI_Cm_20210823,WFPI_Cm_20210824,WFPI_Cm_20210825,WFPI_Cm_20210826,WFPI_Cm_20210827,WFPI_Cm_20210828,WFPI_Cm_20210829,WFPI_Cm_20210830,WFPI_Cm_20210831
384,6.301228268,1211.066314208738,1227.1199236293417,1153.672033857654,1267.7573915517596,1250.4072672678765,1280.1161371182377,1282.297074473575,1221.4625042658038,1242.8939119479994,1258.9126820101567,1292.0507666089636,1428.5702838599907,1308.1705447896413,1345.3805028583636,1280.1943115503773,1265.122276433537,1235.9343659475555,1172.9542534418108,1249.334074432465,1169.632250676059,1218.9697936394673,1246.2073818593376,1241.0949240349196,1267.8595143952537,1254.2166708141647,934.4772029101141,1070.6877250813418,1227.5555333416696,1197.4339071161846,1232.9110578879213,1203.019739340204,1314.4159934403283,1222.2858728352933,1219.1107728642537,1255.3745984420943,1274.5902415805367,1235.6729596355597,1263.4189193240234,1277.0139034854294,1294.6809267945687,1189.7110974678928,1162.1660198959025,1172.8643103604918,1275.9734843925924,1222.2141672589755,1120.5949735423505,1287.7789053277077,1259.0640270690499,1038.1865359743722,1141.5736378221186,1091.4848966031884,1089.5219182798346,1159.3602941596234,1102.094989571011,1206.9244178768574,1216.352494823927,1197.4732128583403,1241.940986744746,1234.6706165523235,1221.2704293680167,1245.5729745228105,1227.5564207353004
385,6.297695778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,6.29946251,1029.1037287488134,1082.8841632977221,1008.1378638300731,1070.3346190074785,1043.0121255548356,1048.782931028918,1084.2484827575317,977.035007869691,993.4946496318274,980.3235890411125,1011.9205026858818,1155.6995074558351,1069.937231318237,1026.7750723633587,1094.5008237833476,1034.7665076076737,994.5587204988412,854.3858364304158,999.1424415244112,846.9236589587238,1011.1876224055774,1016.9827781016702,972.4511908882768,1010.8154113189795,985.4117255302855,694.2994019919984,833.0470068469867,964.173494518646,932.0292284222646,939.6931930955783,978.8020772844568,1079.0274604588415,997.6400539959152,953.9772699364208,1018.1886948987723,1084.2735484138248,1081.1166297849072,1036.1052332658194,1076.4198374996377,1046.1682638679729,940.7526142172684,897.1491352332014,924.0236326385493,969.8062833254437,917.6667566879784,917.3696046907248,1045.7769555095392,985.1214534604293,799.1652071152811,841.1282408737595,818.2111720527988,856.1023849189586,852.0369566015078,873.753048674366,980.6195806377123,964.5470612438062,993.5865177022197,1049.9743614987242,1004.8869730521965,996.376976081621,1026.1241874948148,1043.2009533229277
387,0.646158011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,6.373141027,514.4274962982118,514.4587243918078,533.9376374084575,522.2461834454276,500.3847718780631,462.30442681381453,526.0209962289089,509.45450974586834,509.45450974586834,499.0560850009997,528.2745785123988,561.3421840405404,549.3939215417757,524.2017383598038,531.5864636424687,523.9168866187207,529.5290704890888,447.8574065039721,518.2519775894979,474.059707669177,499.43440136260824,515.99943465823,497.19092633479204,538.9981809419354,498.25823488004784,262.44209051361054,423.1061728443216,474.20159499077306,463.0977928823072,432.1654951095149,502.2362620535009,547.5327943338496,506.4851522820968,477.52731900747455,514.6686328395142,524.4529688704465,528.0956160407287,501.3887538150172,511.4299702475355,532.9396151464776,479.03235605579664,473.9781403936622,488.65766722819325,493.1745231779026,487.3559890530761,481.4635873772856,476.05774194326557,530.7625007173741,430.73320105017905,426.1042069781446,451.37585780132173,444.1756044612643,485.7404905214838,477.5474093239769,534.4886858703136,487.76469852490084,524.1584258279603,561.75264020899,531.5152073833247,517.5641340686104,523.1391566416246,516.1607459674029
389,6.375516903,1165.9873927508895,1155.3539532097495,1154.9930657534703,1175.6334735325831,1119.069134663595,1061.4401089933199,1150.1650013729277,1075.7053566150505,1075.7053566150505,1042.7864047008247,1029.4167393132743,1209.5407309603604,1116.6221636072974,1080.1664802953067,1174.3381049485147,1141.087120273049,1103.0105677156962,917.1957221056946,1119.3878067524365,1026.5933041269086,1107.1186621538477,1051.9947265409655,1027.9084413952912,1111.2797865717296,1013.8756638103246,684.2935389645056,897.1261504614644,1059.3965153262411,987.9909280860355,971.3319435178605,1068.2780676077232,1181.7981079846488,1173.578524803558,1127.0189612178747,1181.9074923083372,1179.419450672356,1166.0279967710535,1171.0464260072988,1124.9515303061612,1108.382157038559,1054.4640988823219,1017.7745796452612,1055.1837042426705,1064.6645602918018,1049.7918284921002,1067.9892209554346,1046.268519108408,1167.449453315421,900.9921180775901,912.7148232965712,963.0891424636891,951.346165042343,982.4860936272754,1021.9763563945453,1128.1087031310649,1107.160327376184,1117.761297055655,1203.9864996100594,1170.5939113269742,1103.4581596235194,1074.014050042335,1122.692615507709
390,6.01592573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,6.377890604,280.21863230098967,293.4279558102333,278.0865701369972,282.4578068554634,282.5749731928599,278.6515713852884,294.4407919694192,267.45786624750144,278.6515713852884,266.33791769783426,260.6339527384596,313.1298017101598,297.68130364644253,280.54930087448804,298.80125219610966,280.1014659635933,263.31018571205226,241.02772019237784,264.4294117168588,230.84685121377686,271.2633791728159,274.1739448212015,263.8751869603434,263.8751869603434,260.3996200636667,168.38291295471686,219.54603368550866,227.3820608088759,240.7085506555159,244.1733410604169,254.47209892127492,270.7098769611611,266.6901392548842,254.93071032394545,266.2423043439894,279.33446151583655,272.8419391251536,273.6304965564619,285.94415024391594,272.1698254863812,242.61705663649136,234.88741935874475,239.70649098810577,242.61705663649136,234.88741935874475,249.3331352101914,277.5323453804818,278.42801520227124,237.6808186697339,219.65242353112933,219.65242353112933,227.3820608088759,227.3820608088759,250.9001961258927,259.40833688803235,259.40833688803235,261.87106762552315,287.5112111596173,265.79446943309466,265.79446943309466,266.33791769783426,259.5046727867378
392,6.848821412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,6.851504696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,0.917182568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,6.582209166,731.876721282199,776.4395687326911,682.3123431880736,727.8341683321252,643.7340677943649,626.9843214416283,676.2464631780227,721.6150138366354,764.7572539003181,742.6785914148163,748.3148711129547,681.0123291843375,676.6985646633783,742.2116566194884,593.5165291844864,625.3277697360929,579.6481770468753,643.4216051596653,882.4402148540455,785.4515790266598,775.5409675853308,705.4281192739732,749.9124707374943,663.8824814102688,610.9593497137473,606.6194852925322,810.7227568047535,907.5265667551241,774.3263578646558,687.2206378046471,700.0944622051355,901.3723651362168,990.8359211223988,988.8530188339454,996.3714163080374,838.8402424168963,885.7878473211098,740.9098217978197,641.6217450066811,673.8129571891025,661.4268830462141,713.7843835672697,777.9697002840055,837.4569490728056,888.9890404642548,777.5206457431381,806.303117560444,655.5211253005127,388.9533928022767,509.60648821469204,441.985450441047,533.8984990527058,629.5695185665263,479.958358662801,582.12695222557,790.3122796057384,830.9241654841487,821.818903052819,825.8071609540573,751.6756460386396,662.42502649385,537.9288480278581
396,6.579383809,787.4425970631822,875.6398048855548,787.7121827740989,850.4350609850563,736.2748218365758,742.0600766946997,830.9721118907547,844.3353265149467,886.3898890705335,831.8902561806127,871.5690471436197,799.692755021981,771.5149152085486,879.4962065453468,846.5731773727382,782.9655266895572,727.8986612378493,813.9065292387746,988.9917894768885,976.1739474722897,923.2114467789444,847.907376418754,847.907376418754,787.3580696925238,664.0463843041259,683.3282791026895,862.5612729308727,958.6070741850543,896.5166354268425,842.9745022641949,849.1610251580425,1020.2043257855992,1093.683957734767,1130.4381033343525,1101.3601277906223,1021.7181737622208,951.1763637610137,836.517509784882,761.1407948059635,802.7409906722462,820.0527120868061,831.8156987956453,931.6395124553245,976.0729731888812,1026.2244172562982,939.9390914725466,894.7790953092025,852.1347470273603,489.6225633142642,648.5440909124123,552.9088526098335,625.405054835439,720.9654600583856,642.3243768024129,731.2742608744086,875.4473988874839,970.8327137696435,978.8508899350105,992.4480281675933,972.4518097846712,875.4066720839683,717.7127802758566
397,2.233243387,281.16707278062967,320.9273333980634,312.14899350756247,322.876952090858,273.43235584033425,294.4021637539722,306.6136083577148,339.57289101315473,353.9975989057094,340.8219510157411,318.6131943646932,318.46217946491834,311.18446277040357,317.2358242917435,314.08438798431416,288.3643856799098,281.45345214180776,312.59075596543795,377.69717508724796,349.03611142369675,337.7352340111778,310.1808677102405,338.9913199241288,313.65367702011986,279.198826941617,214.9010916305745,301.19272672796467,353.9294728779041,341.6989209611811,307.79442229080513,334.11883590213654,379.13935587923766,429.37672691368925,420.0707230778487,385.2386400823986,385.2386400823986,352.78950972412696,331.0890552744987,295.2751370222867,306.97569473115703,333.9515919156268,310.12714840521676,363.43091930913215,384.9446675572178,392.7657097494903,343.3309683436938,338.8940921263496,318.18595867129,176.6584149407314,254.8563835390965,215.61676095663628,215.61676095663628,262.2964251762494,226.38224982339864,271.69453210486006,309.873754686644,336.72953243481237,334.5057831275194,354.08175400204505,356.31461939883263,328.9961185505522,237.26846774012506
398,6.904051341,749.3908194908943,834.6959150734865,859.1496701947049,881.5715756324952,782.7632243408899,787.9739488790873,839.2585162512139,864.5926960953124,885.6765370056769,865.1053991388279,873.8754344878516,844.598050757639,807.324087956276,835.5775784788863,822.5809794061132,805.9553058783948,773.8878691052727,859.8917428629903,958.4416696627353,875.1962644890224,870.9603380260467,849.8689903096449,894.3089754031602,848.9498055615097,771.120254831124,592.0123837572136,798.2309132082295,944.3760638142624,888.3061525997797,863.8211281016419,915.4840160455421,989.8008927347873,1126.330809956366,1097.898223764631,1077.7619821196902,1009.1641305596854,993.4807544855537,882.3506398938953,806.6934231851285,851.6857748862016,906.3918407476608,862.8534565568069,972.4764224080166,1003.4638666869015,998.4755539394506,956.7008732462755,903.6877610654918,843.9021627233267,497.0011050722504,720.8401982217631,631.4885319992555,657.8635022138438,747.0190300598466,649.3541813304729,748.831765632442,848.5765650251387,883.3349217245113,934.430250854508,929.0777652749937,972.6748566017184,913.1480635040334,659.5275052488898
399,6.901469714,1010.9392384502327,1055.7456341279542,1068.5198802451991,1147.1911112948144,1011.758213146444,1063.58975489347,1111.3483929986555,1068.7164962344555,1100.0481121748992,1054.2721027747766,1167.6327442246077,1036.6186063616847,989.9007905213355,1033.3432104729688,1045.3717146590818,1048.7408858865892,1036.3784149234461,1035.040461418261,1206.209659438874,1063.3781074275296,1099.2072939822879,1062.6733993320101,1143.144140503866,1078.308649526045,954.7662245759726,742.446573287994,1010.7649290318087,1198.8643591176997,1137.2297797564138,1111.7196780982938,1193.8483545241695,1288.989902033647,1326.603397478545,1265.2907601910406,1273.0934102392566,1239.7819762326108,1178.7605293790518,1064.857508656378,997.7702693517308,1035.7763566471674,1115.947545729345,1122.841717104117,1123.8830089977353,1181.6674104781407,1131.9539699289426,1102.504061313121,1042.038701316092,1080.5384761834207,592.3643593938448,873.3817180405201,768.2795413840967,762.2069667648464,954.762624266386,818.508771676377,929.5332712808263,1016.9393222589755,1015.1913044346384,1113.9404765140744,1083.4083417569327,1119.9779432674152,1090.4227684119028,876.5041436580974
400,6.89629531,1256.5405095336123,1194.8704671087503,1214.3001666924981,1331.8816298398297,1164.3333728999037,1218.9417408514046,1234.0371599446682,1259.9071165251453,1251.6812430609075,1216.4274807975276,1244.7568754706213,1271.379244802071,1220.7469936178177,1249.1294244402281,1341.271549443235,1328.0151831874327,1234.2027917596715,1156.1664010464046,1333.286475285023,1205.4285631042521,1243.4683817873304,1210.430228150816,1209.6617628142671,1245.6480295282076,1242.883160772766,818.3743830700588,1093.7254833021962,1220.9579868568067,1181.128512876917,1191.6320184405881,1168.8338832423199,1296.3385930858256,1345.5063556163225,1342.9312471774058,1370.447627165797,1387.5090817386035,1332.521301258697,1266.0092109042964,1270.753535282009,1281.8662565192656,1232.1844890240911,1157.9966638484777,1269.539804163376,1307.7499666093129,1259.888500043023,1185.7866851062786,1200.1422735821761,1203.806782077715,744.4154130106161,1004.7152130708557,849.2304648532071,880.6404617093394,1035.0403666145514,990.0546467730642,1118.0595024660527,1191.0785889184585,1191.8238732207483,1269.578633505505,1262.554359217299,1243.4387616542108,1190.3156634909299,1091.547248302336
401,6.898884332,1174.8158800474787,1171.541313236013,1165.5700376410973,1254.8721834292157,1072.0073965646948,1124.4183689093052,1167.5940820176527,1199.7779841941444,1165.381077058828,1105.1720000545436,1167.9226059654716,1132.940085037109,1125.4404977223867,1142.6869728767372,1161.0618429145732,1195.3679465683506,1123.9279554701752,1113.9350440436206,1282.3993916180805,1149.9855861966882,1184.4520435854547,1161.2920320944825,1167.400217157897,1192.507355471499,1114.4328985117709,806.0639496333458,1035.0023622779754,1198.951326180165,1178.4543199504026,1175.4589909424303,1174.2992275468314,1294.636629688951,1377.905979335938,1353.119633939749,1361.8543948025724,1278.2796307348212,1269.4658337330297,1222.771328486196,1118.4498325286875,1198.3756504671107,1215.0207801920008,1192.8625748240638,1246.6446285508948,1293.1239962133297,1261.1945075081483,1175.4027984440677,1113.8672209519664,1117.5258166241108,712.8336211435436,917.9465239677867,816.7090624728962,834.3031103200937,978.5311330618621,918.3489493374096,1079.0332172582598,1100.2014851914755,1156.1757732719113,1194.3507975956406,1222.4836071580712,1195.3982497533589,1165.1662186421504,977.1147182231523
402,6.891106302,1214.9286881609419,1234.298681663304,1199.008133106729,1342.459525969791,1181.8470967600535,1169.4986811249282,1193.3932507553584,1140.8312619694639,1122.6442151153342,1113.7650916944892,1134.5724827566519,1370.6460967869182,1385.0433544380971,1375.3785352227576,1347.4842073537964,1329.5658857026838,1261.971504974577,1067.3893732405143,1260.8693377814345,1155.8384915930162,1171.8136943437123,1211.14034005656,1207.968335521772,1213.66584737772,1236.1606870382532,566.4986412236267,999.0511727247763,1158.1488305493478,1150.7100147170647,1179.5867349316138,1171.1654489555901,1308.7954752693515,1182.244800687834,1124.7975724604198,1205.908722941732,1262.1100797478273,1190.5296885493794,1229.4526099651403,1305.566250983747,1330.3940272297277,1222.7577791898948,1071.1137836453995,1147.6577669348019,1263.8519747323571,1162.7674856794085,1031.8983047262507,1278.1384420112302,1260.060742622021,985.0868733081791,1115.9380364124447,1003.6144691956525,1054.4755379632581,1102.2847206746603,1061.0359694435465,1167.3475467018166,1237.0350422720242,1140.153392368746,1205.7095211014707,1215.968945166266,1190.7609651851778,1286.186553090821,1193.768879061005
403,6.893702709,1408.867365884716,1405.2615160188705,1359.4994852184388,1513.444207983474,1386.8927283725714,1325.6882821032557,1376.6027186508272,1362.1505778515964,1337.7867003705155,1366.728197022801,1390.506402021336,1525.1866369021814,1521.5924324619918,1578.6199212396689,1529.3571687414094,1538.957955835973,1443.599002505298,1264.441375380177,1463.70655884748,1375.721793579705,1375.721793579705,1409.408148118442,1409.408148118442,1427.5759505946635,1503.9189625911283,851.8144065426858,1180.341875705776,1422.1281729526222,1347.16652937909,1392.3909150680925,1333.5913793695634,1512.9696874471142,1410.4735216415593,1418.6133715139003,1464.1117822380959,1521.1452865141928,1421.7771148076704,1443.5242870128607,1514.1475084133806,1589.5290919244753,1383.6342436241914,1297.2897345649292,1353.3278396569817,1435.3606926240273,1404.8307293589687,1283.4892693797651,1503.9884013133842,1368.380110508604,1033.366749335004,1233.9067925694958,1081.3669624572237,1172.2777432080472,1271.027002475461,1204.7814090200832,1328.4962762623995,1418.4849660629345,1305.6221176246192,1405.8342289003642,1401.5829068195078,1383.394585024854,1426.58793827943,1279.5373813199064
404,4.933262854,559.3622099507171,578.0163100779097,573.8392001086202,596.9312743704581,593.2346423667113,565.2445992367939,601.0519591699144,565.7011114809699,539.9201403384382,535.0652016914635,494.27098963799443,691.2204904315535,639.5825652356751,631.6773066627535,654.6662371289935,619.4113478380125,576.120088528157,492.36042580009433,579.7067013587485,481.57970082509314,567.2735271613448,570.0075353714565,560.080527634238,561.6284532651705,552.4076506785286,298.9350800022421,427.0155669720123,456.8017714775048,477.8315838849802,495.16622719111007,513.8411364379406,591.3061512177546,551.0657980169807,498.58338065565505,543.1865665618101,598.1099729785622,581.4512216440894,564.2682755755939,596.2788461008902,582.3130632801799,564.4775498434303,497.8179751824757,530.2819717786274,548.5362003778431,497.7351877615543,537.4507726976946,592.2077689454206,573.0652962066443,512.1943268279326,459.16823202092917,449.6355538512228,487.29249922348146,478.3156436316102,484.8453669637825,535.0081477146872,535.0081477146872,536.6446020835949,573.9062156623874,532.844264283366,538.5989061611866,562.4723023050393,554.6341858604933
405,6.86896783,747.8099911684982,830.8288898145282,857.9610818167115,875.4749009242659,782.7608006331934,790.9361287960442,838.1043133506997,863.8141211270228,885.4159925116469,864.8769527878351,873.7772456609692,853.2119764397127,808.7747329967436,842.6778300484336,829.9836614779201,812.2222170313449,777.9459195981475,864.096746061989,967.0833637364312,867.7981475650378,859.3010432864211,842.3326689520817,886.2671786329676,841.2692475659917,762.544175550577,593.342657970706,800.0449447446701,946.4366572460121,882.7531133840685,863.6961339665439,912.3148600390348,992.0313043409728,1117.3195448459783,1087.8023143865985,1068.1859548650452,1001.2368692550933,985.2635780551254,874.6909127359233,800.02703749745,842.0790446375814,892.5538076874275,853.681220126647,961.9235106168996,991.6504272597665,988.5618318596798,946.2795554922277,884.0662785577692,825.8268363448847,489.27065831008224,708.8584511825248,617.9966072865286,642.4425687728154,729.0689744708694,620.5768892250749,711.0680657185377,808.9469775275747,843.614584957596,891.3638607920279,888.8963054238175,928.4263800615047,907.0745449977442,648.5148709566215
406,6.866308084,1035.6228402322697,1078.1669006285845,1084.7831864752307,1172.0155188086442,1026.3310828630836,1073.2453896935801,1130.9059902915596,1083.39015543681,1117.80691713141,1063.8545565689717,1186.2881374811934,1076.4246802233004,1025.95461731924,1076.1498937195468,1079.3302888552612,1080.5721389627506,1074.4046186814285,1072.5948236109098,1250.987118069724,1094.3693852036495,1139.1174476710519,1092.7203533875809,1179.8929418280434,1116.502015624481,981.2544244292974,749.905956737695,1009.4951089432293,1204.3137172093388,1144.4135033786813,1115.841561991877,1199.292091481227,1287.717782628046,1363.846601832553,1305.1638985452173,1309.2925230723217,1280.5492916282926,1211.54289031387,1096.1270986147065,1024.6622821106137,1061.8150119903607,1155.1444394937214,1160.120200764714,1159.041822038816,1210.851254323834,1171.630221178698,1140.7361590955277,1062.5493216591228,1106.6641830146507,594.5406177863737,897.861766866799,780.2161241297944,784.0163431587098,976.8869391419457,829.1052086710154,945.2840344978683,1034.121696472337,1030.1045535352064,1132.1107215837394,1102.030163253826,1138.6307101996047,1120.4701299494504,899.5075654745481
407,6.860977247,1272.4842224375625,1188.1548775447488,1198.4247601810027,1316.4115018448222,1145.1738027376425,1220.1841050668993,1234.0521771919741,1254.6692636543385,1252.2867667333398,1190.2370363940045,1243.79918828178,1276.6858267765876,1212.4994143017202,1247.5345152663833,1338.4013044047135,1322.6175713832504,1245.592704595343,1161.2471303906286,1345.747486443104,1198.3765578021003,1227.7641794573674,1177.6829991360817,1177.6829991360817,1204.9356650713714,1206.932744353293,790.1895033468725,1050.4161454645434,1202.8370181325438,1144.1832873194355,1171.705486397341,1150.8823540099638,1271.9984627589315,1348.9337033411468,1338.945903562392,1370.456704633151,1374.4926909231713,1324.8919253412896,1263.1796274344986,1266.0017186520076,1260.5901869675963,1221.733429753564,1144.6329087821814,1259.7759322633467,1299.7317856861541,1247.6812414570138,1179.7347349272404,1204.9181041945744,1193.2516782131534,738.048548273053,1022.5254306582947,844.0339764198673,893.0565363607967,1026.4323702427891,973.9179449032636,1117.1580849164184,1198.4793224325297,1181.6515310355226,1261.4697960780081,1264.9768102747457,1246.5881705523973,1195.2327911501097,1090.5159075083534
408,6.86364449,1089.2644250533992,1086.5117430622392,1087.7622966097529,1173.4029930241984,996.1672198417173,1060.2692979567908,1096.6099647525434,1120.955958261856,1096.2147851143695,1043.0860176316503,1088.009787787351,1073.6356195493352,1060.6762894495198,1088.6514350481857,1092.5756020702615,1124.3365175881152,1062.0936016380326,1039.5254162493377,1205.7332029816048,1094.2172414381048,1115.9282962483783,1102.4321052817932,1110.014076763039,1121.7029787452911,1050.6233895835996,764.25561917021,981.4596664192998,1134.7171630465725,1114.0884338154865,1113.8616010112357,1111.516897463219,1230.3423890151219,1280.6362756038188,1250.613200400398,1259.225715553707,1181.7363721564045,1172.0007535098882,1120.6681428637921,1043.1827913353168,1123.267784262435,1153.1946284130631,1122.622009933922,1161.6766317107092,1223.0905686682504,1192.8818594592415,1103.7582948779323,1054.5570331421825,1054.6009958145685,680.16731823591,869.8721958877024,775.0769320494126,798.9304155610816,920.9062312742908,871.1880512565502,1021.34644720572,1047.1648583012961,1088.587007128809,1137.114458099877,1164.2686196167233,1138.9308844814263,1101.96390176785,923.0545679107041
409,5.671190194,853.6302268509694,893.3992146308314,884.0896657726781,914.5396762939245,872.5391507203453,833.2232992229899,891.6014246523356,830.254205602764,804.5720828743771,781.1668290965646,749.2827298361553,995.1884878883303,939.8426215908996,921.2993168639819,954.0583232159221,911.9573694047218,839.4610857776149,723.8771099216358,849.2778696281634,733.4316633343029,850.5147309209713,855.2625721464096,845.8433898244562,841.7994523665175,835.1766648550224,439.07218502449285,656.8147363744711,698.332933906735,739.7978859238541,754.523808845416,783.030517180508,890.0920042904542,822.3191511409457,749.5280876409705,814.135158558827,898.4623790528469,869.6038329820221,845.4119972967451,904.1741307295669,894.389218440084,807.1822191712217,731.2635095446169,787.955348135425,814.8770742724577,734.245152062206,785.689971022911,871.0669894915917,842.9418222237712,770.8667274959847,685.3323723225257,668.4161269238427,715.1478771961326,709.7259986297368,731.4709402955307,813.5392049699183,813.5392049699183,813.617198512296,873.7180286909762,811.8303194682126,811.5736592692712,869.2222397791027,819.5721238598888
410,6.855631497,1325.8913998973367,1340.646895416293,1300.6839671751316,1471.051042007309,1305.2800726021815,1305.2800726021815,1322.958911150197,1279.364496938725,1243.6918347419,1260.2230995478924,1287.9014396407542,1399.7233887465711,1441.4983919062802,1433.084876496275,1407.9326315115104,1383.8884640567728,1318.7811722126207,1158.8431490449868,1310.8415801298543,1259.4816732686177,1254.5832660397955,1294.2200379220608,1294.2200379220608,1295.461699354712,1324.3375643867964,601.7031017541738,1080.3227765528773,1290.0709147437378,1257.8680246369306,1279.3048347175625,1262.324723111597,1420.2360915559286,1265.0608235091556,1225.8756928850892,1300.6655914602336,1349.2976729995594,1265.565234579832,1318.0589106095058,1403.9973119643282,1432.586289632216,1306.5293101197872,1150.5131747914274,1248.6531169453795,1333.6740401228092,1272.2336705256805,1100.190243321594,1386.5917409833294,1353.0122895449795,1083.531534100865,1236.4810243654872,1105.457455311066,1147.4405420990151,1213.5764639438328,1141.1576374250928,1255.2515361862959,1322.158277625852,1223.926574829626,1290.1023754870203,1316.9850193431755,1284.4727139650463,1389.21000774,1303.051292090886
411,6.858306149,1383.5923397082897,1379.354404719177,1341.6193639007624,1483.7636070419017,1381.264999448742,1304.1874811559217,1370.6581162914094,1368.430663229402,1344.4595661030664,1378.5798614261803,1405.9067395353502,1475.3827601787768,1491.9624418999124,1550.577247894644,1489.7097878972588,1505.5955941837883,1416.1939331589365,1232.2975300971539,1428.1775161250582,1326.4193812227181,1326.4193812227181,1359.8292602592824,1359.8292602592824,1379.7179103169794,1451.4809761974684,868.812621557754,1158.747466828731,1409.2298258141375,1327.1086585221337,1346.7455252098584,1320.6171183065017,1493.0854906839836,1386.1973443646616,1393.5204853243986,1442.8825482473947,1503.824947898162,1394.7183923738062,1416.815519581812,1497.5398538514596,1546.7349599678687,1325.3460535998538,1250.8064712949981,1308.9848699628117,1390.4128411493778,1340.3876210555834,1254.2877019580308,1493.9993160268143,1386.266358684835,1038.3420477201378,1220.8937629195996,1084.0728380990427,1171.001740944662,1260.9510718228103,1179.954733382912,1303.5626520894739,1349.7585096486378,1283.7141734765626,1384.9094697266723,1375.6752352112146,1359.1043985184374,1419.2647817100712,1270.223529773862
